name,latitude,longitude,description,city,country,category,address,phone,website
Bauhaus-Universität Weimar,50.9745633,11.3290866,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 4 PM""},{""day"":""Sunday"",""hours"":""9 AM to 4 PM""}] | Place ID: ChIJ9zsMetQapEcRaWgaUvFDkJk",Weimar,Germany,university,"Geschwister-Scholl-Straße 8/15, 99423 Weimar, Germany",,/url?q=https://www.uni-weimar.de/&opi=79508299&sa=U&ved=0ahUKEwj6s9mm3vuRAxWihIkEHZ1-GdEQ61gIFCgQ&usg=AOvVaw2PjUgPTpnHYSDjoVKxZt5s
Bauhaus-Universität Weimar,50.9745,11.3291,,Weimar,Germany,university,,,
Baumgartner Friedhof,48.203055555,16.281944444,,Penzing,Austria,cemetery,,,
Bavelincourt Cimetière communal,49.9869213,2.4599052,Rating: 3/5 (0 reviews) | Place ID: ChIJ__ZpJfmJ50cRfmDqnsVbVNs,Bavelincourt,France,cemetery,"80260 Bavelincourt, France",,
Bavelincourt Communal Cemetery,49.986962,2.460008,,Bavelincourt,France,cemetery,,,
Bavinchove churchyard,50.786825,2.452886,,Bavinchove,France,cemetery,,,
Bay Leaf Spice - Indian Restaurant,-34.0411347,151.1220004,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""5 to 10 PM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""5 to 10 PM""},{""day"":""Saturday"",""hours"":""5 to 10 PM""},{""day"":""Sunday"",""hours"":""5 to 10 PM""}] | Place ID: ChIJP5KKZ8zHEmsRyL9vKQH1W1o",Sydney,Australia,restaurant,"Shop no 4/159 Denman Ave, Caringbah NSW 2229, Australia",,
Bay View - New York Bay Cemetery,40.6969696,-74.0844372,"Rating: 2.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Thursday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Friday"",""hours"":""9:30 AM to 3:30 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 4 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 4 PM""}] | Place ID: ChIJr2AuQgRRwokR5jGppdMcczU",Jersey City,United States,cemetery,"Garfield Ave &, Cator Ave, Jersey City, NJ 07305",,http://bayviewnewyorkbaycemetery.org/
BayArena,51.0382091,7.0022566,"Soccer stadium home of Bayer Leverkusen with a capacity of around 30,000 seated spectators. | Rating: 4.4/5 (0 reviews) | Place ID: ChIJ5Tlh5rsuv0cRiKLz4glV57w",Leverkusen,Germany,shop,"Bismarckstraße 122-124, 51373 Leverkusen, Germany",,https://www.bayer04.de/de-de/page/bayarena
BayArena,51.038255555,7.002205555,,,,landmark,,,
Bayenghem-lès-Seninghem churchyard,50.70021,2.075005,,Bayenghem-lès-Seninghem,France,cemetery,,,
Bayerische Staatsbibliothek,48.1435,11.5784,,Munich,Deutschland,,,,
"Bayside Acacia Cemetery, Queens",40.6775,-73.855,,New York,United States,cemetery,,,
Bayside Cemetery,40.6782895,-73.8558736,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""9 AM to 3 PM""}] | Place ID: ChIJu_owzZJdwokRibmugaxgfUA",Ozone Park,United States,cemetery,"80th St, Ozone Park, NY 11417",,
Bayterek,51.128333333,71.430555555,,Astana,Kazakhstan,landmark,,,
Bayview – New York Bay Cemetery,40.6954,-74.0874,,Jersey City,United States,cemetery,,,
Bazár Tapas Bar and Restaurant,40.7444336,-73.9900996,"Serves charcuterie, mains, tapas, wine, and cocktails in a cozy, rustic-chic setting. | Rating: 4.4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 1 AM""},{""day"":""Tuesday"",""hours"":""11 AM to 1 AM""},{""day"":""Wednesday"",""hours"":""11 AM to 1 AM""},{""day"":""Thursday"",""hours"":""11 AM to 1 AM""},{""day"":""Friday"",""hours"":""11 AM to 1 AM""},{""day"":""Saturday"",""hours"":""10 AM to 11:30 PM""},{""day"":""Sunday"",""hours"":""10 AM to 12 AM""}] | Place ID: ChIJ60c5xqVZwokRv6aAYl8hT6s",New York,United States,cafe,"31 W 26th St #2, New York, NY 10010",,https://www.bazarnomad.com/
Bazelon-McGovern House,38.9306353,-77.0978744,Place ID: ChIJz8rWUQC3t4kRhVATxjhBjIw,"Washington, D.C.",United States,landmark,"3020 University Terrace NW, Washington, DC 20016",,
Bazilika sv. Ludmily,50.0754692,14.4368227,"This neo-Gothic basilica with 2 tall bell towers & a portal with sculptures was completed in 1892. | Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 4 PM""},{""day"":""Thursday"",""hours"":""11 AM to 4 PM""},{""day"":""Friday"",""hours"":""11 AM to 4:30 PM""},{""day"":""Saturday"",""hours"":""11 AM to 4 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 12 PM, 3:30 to 5:30 PM""}] | Place ID: ChIJAyNP5o6UC0cRH2h_j6e-d9c",Vinohrady,Czech Republic,church,"Náměstí Míru 1219/2, 120 00 Vinohrady, Czechia",,http://www.ludmilavinohrady.cz/
Bazinghen Churchyard,50.825222,1.66142,,Bazinghen,France,cemetery,,,
Bazylika Archikatedralna pw. św. Stanisława Kostki,51.7489373,19.4596003,"Imposing cathedral known for its Gothic spires, flying buttresses, soaring interior & stained glass. | Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7 AM to 7 PM""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 7 PM""},{""day"":""Sunday"",""hours"":""7 AM to 7 PM""}] | Place ID: ChIJtSZsQts0GkcRMLhAXQ-MuDA",Łódź,Poland,church,"Piotrkowska 265, 90-457 Łódź, Poland",,http://www.katedra.lodz.pl/
BB tetsugakudo jazz & cafe,35.7234062,139.6734967,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""7 to 11 PM""},{""day"":""Thursday"",""hours"":""7 to 11 PM""},{""day"":""Friday"",""hours"":""7 to 11 PM""},{""day"":""Saturday"",""hours"":""11:30 AM to 3 PM, 6 to 11 PM""},{""day"":""Sunday"",""hours"":""11:30 AM to 3 PM, 6 to 10 PM""}] | Place ID: ChIJL-XWxUbtGGARouKV4tL2WNg",Tokyo,Japan,cafe,"2 Chome-32-18 Matsugaoka, Nakano City, Tokyo 165-0024, Japan",,https://www.instagram.com/bb_tetsugakudo_jazzcafe?igsh=enN4NGk3ZW5kdzdm
bb.q Olive Chicken Café Sasazuka,35.6737459,139.66699,"Rating: 4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 10 PM""},{""day"":""Thursday"",""hours"":""11 AM to 10 PM""},{""day"":""Friday"",""hours"":""11 AM to 10 PM""},{""day"":""Saturday"",""hours"":""11 AM to 10 PM""},{""day"":""Sunday"",""hours"":""11 AM to 10 PM""}] | Place ID: ChIJWQ_O7A7zGGAR9NUrYaxvDJc",Tokyo,Japan,cafe,"Japan, 〒151-0073 Tokyo, Shibuya, Sasazuka, 1 Chome−56−18 京王クラウン街 1階",,https://bbq-olivechickencafe.jp/shop/sasazuka/?utm_source=google&utm_medium=map
BCN Art Recycling,41.3885084,2.1808288,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 10 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 10 PM""},{""day"":""Thursday"",""hours"":""10 AM to 10 PM""},{""day"":""Friday"",""hours"":""10 AM to 10 PM""},{""day"":""Saturday"",""hours"":""11 AM to 11 PM""},{""day"":""Sunday"",""hours"":""1:30 to 10 PM""}] | Place ID: ChIJ7WMPWOWjpBIRdFgwshpL7JU",Barcelona,Spain,shop,"Carrer del Portal Nou, 14, Ciutat Vella, 08003 Barcelona, Spain",,
Bcn Brunch,41.3894959,2.1468278,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 12 AM""},{""day"":""Tuesday"",""hours"":""8 AM to 12 AM""},{""day"":""Wednesday"",""hours"":""8 AM to 12 AM""},{""day"":""Thursday"",""hours"":""8 AM to 12 AM""},{""day"":""Friday"",""hours"":""8 AM to 12 AM""},{""day"":""Saturday"",""hours"":""9 AM to 1 AM""},{""day"":""Sunday"",""hours"":""9 AM to 1 AM""}] | Place ID: ChIJN_o60ASjpBIRr09K5qbOjSw",Barcelona,Spain,restaurant,"Carrer del Comte Borrell, 292, Eixample, 08029 Barcelona, Spain",,
BD shop,41.8861686,12.4714321,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 PM to 12 AM""},{""day"":""Tuesday"",""hours"":""12 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 10 PM""},{""day"":""Thursday"",""hours"":""12 AM to 8:30 PM""},{""day"":""Friday"",""hours"":""12 AM to 8 PM""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJNdUEWdVhLxMR5mUQUfir1AU",Rome,Italy,shop,"Viale di Trastevere, 68, 00153 Roma RM, Italy",,
BDG Architecten,52.3638127,4.9780797,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJTxLRGCMIxkcR0RXlTljadr8",Amsterdam,Netherlands,shop,"Pedro de Medinalaan 3a, 1086 XK Amsterdam, Netherlands",,http://bdgarchitecten.nl/
Be Mate Trastevere I,41.8861139,12.4718927,Rating: 5/5 (0 reviews) | Place ID: ChIJKfHctJBhLxMRdaCXNq4Zd9g,Rome,Italy,cafe,"Viale di Trastevere, 115, 00153 Roma RM, Italy",,https://bemate.com/en/rome/be-mate-roma-trastevere-i/
Be Mate Trastevere II,41.8859008,12.4717058,Rating: 4.9/5 (0 reviews) | Place ID: ChIJtVSVZ5BhLxMRBqYQA-RbX74,Rome,Italy,cafe,"Viale di Trastevere, 131, 00153 Roma RM, Italy",,https://bemate.com/en/rome/be-mate-roma-trastevere-ii/
Beach and Brew Venice,33.9813019,-118.4634972,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""3 to 10 PM""},{""day"":""Tuesday"",""hours"":""3 to 10 PM""},{""day"":""Wednesday"",""hours"":""3 to 10 PM""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""3 to 11 PM""},{""day"":""Saturday"",""hours"":""1 to 11 PM""},{""day"":""Sunday"",""hours"":""1 to 10 PM""}] | Place ID: ChIJ4UbWxRu7woARCzoyqycblW4",Venice,United States,cafe,"405 Washington Blvd, Venice, CA 90292",,http://www.beachandbrewvenice.com/
Beach service (beach beds),41.3843798,2.19636,"Rating: 3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 7 PM""},{""day"":""Thursday"",""hours"":""9 AM to 7 PM""},{""day"":""Friday"",""hours"":""9 AM to 7 PM""},{""day"":""Saturday"",""hours"":""9 AM to 7 PM""},{""day"":""Sunday"",""hours"":""9 AM to 7 PM""}] | Place ID: ChIJI3pwdACjpBIRIUEpcUWS95Y",Barcelona,Spain,landmark,"Pg. Marítim de la Barceloneta, 32, Ciutat Vella, 08003 Barcelona, Spain",,
Beach Side Cafe,34.0356336,-118.536482,"Rating: 3.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 7 PM""},{""day"":""Thursday"",""hours"":""11 AM to 7 PM""},{""day"":""Friday"",""hours"":""11 AM to 7 PM""},{""day"":""Saturday"",""hours"":""11 AM to 7 PM""},{""day"":""Sunday"",""hours"":""11 AM to 7 PM""}] | Place ID: ChIJs7BjhoCjwoARw7SstqhDUyQ",Los Angeles,United States,restaurant,"15700 Pacific Coast Hwy, Pacific Palisades, CA 90272",,
Beachwood Market,34.1200493,-118.3216041,"Petite, old-fashioned neighborhood grocery store near the landmark Hollywood sign. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""8 AM to 8 PM""},{""day"":""Sunday"",""hours"":""8 AM to 6 PM""}] | Place ID: ChIJ68tvYG2_woARcs1ZpQhWWN8",Los Angeles,United States,market,"2701 Belden Dr, Los Angeles, CA 90068",,
Beansmith Coffee Roasters (빈스미스 커피 로스터스),37.5389838,126.9693905,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 9 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 9 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 9 PM""},{""day"":""Thursday"",""hours"":""8 AM to 9 PM""},{""day"":""Friday"",""hours"":""8 AM to 9 PM""},{""day"":""Saturday"",""hours"":""11 AM to 9 PM""},{""day"":""Sunday"",""hours"":""11 AM to 9 PM""}] | Place ID: ChIJOcCsPfejfDURI6VODqTVZNc",Seoul,South Korea,restaurant,"39 Baekbeom-ro 90ra-gil, Yongsan District, Seoul, South Korea",,https://www.instagram.com/beansmithcoffeeroasters
Bear Pond Espresso,35.6683,139.6689,,Tokyo,Japan,,,,
Bear Pond Espresso,35.6683,139.7023,,Tokyo,Japan,,,,
Beat Café,55.666771,12.545801,"Rating: 4.6/5 (0 reviews) | Hours: [""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 12:00 AM"",""Saturday: 10:00 AM – 12:00 AM"",""Sunday: 10:00 AM – 10:00 PM""] | Price: $$ | Place ID: ChIJI85wwp1TUkYRsFpAQaZvzh4",Copenhagen,Denmark,bar,"Enghave Pl. 13, st th, 1670 København V, Denmark",,http://www.beatcafe.dk/
Beatrixpark,52.3429769,4.880704,"City park established in the 1930s featuring landscaped paths, a pond, a wading pool & a playground. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJZX1IThwKxkcRCE88Y-y9Y-o",Amsterdam,Netherlands,zoo,"Diepenbrockstraat 21, 1077 VX Amsterdam, Netherlands",,https://www.amsterdam.nl/toerisme-vrije-tijd/groen-amsterdam/parken/parken-zuid/beatrixpark/
Beatstro,40.8072717,-73.9275778,"Trendy restaurant dishing up Southern & Puerto Rican comfort foods, plus brunch staples & cocktails. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""4 PM to 12 AM""},{""day"":""Saturday"",""hours"":""12 PM to 12 AM""},{""day"":""Sunday"",""hours"":""12 to 8 PM""}] | Price: $$ | Place ID: ChIJbwExnN31wokRZZ9XeXdpYXg",New York,United States,restaurant,"135 Alexander Ave, Bronx, NY 10454",,https://www.beatstro.com/
BeauJour studio,48.8618491,2.3435847,Rating: 5/5 (0 reviews) | Place ID: ChIJIb9Pc1xv5kcR_4ReV_4vLko,Paris,France,shop,"37 Rue Berger, 75001 Paris, France",,https://beaujourstudio.com/
Beaurains Road Cemetery,50.2706553,2.7841454,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJJ-skMYZI3UcRI82JwK9Oz8Q",Beaurains,France,cemetery,"Rte de Bapaume, 62217 Beaurains, France",,
Beaurains Road Cemetery,50.27065,2.78415,,Beaurains,France,cemetery,,,
Bébé Bob,51.512037,-0.1373073,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""12 to 11 PM""},{""day"":""Tuesday"",""hours"":""12 to 11 PM""},{""day"":""Wednesday"",""hours"":""12 to 11:30 PM""},{""day"":""Thursday"",""hours"":""5 to 10 PM""},{""day"":""Friday"",""hours"":""12 to 11:30 PM""},{""day"":""Saturday"",""hours"":""12 to 11:30 PM""},{""day"":""Sunday"",""hours"":""12 to 5 PM""}] | Place ID: ChIJgSFzojQFdkgR_EsQikKysTk",London,United Kingdom,restaurant,"37 Golden Square, London W1F 9LB, United Kingdom",,https://www.bebebob.com/
Beck's Reformed Church Cemetery,35.758056,-80.225833,,Davidson County,United States,cemetery,,,
Beckenham Crematorium and Cemetery,51.4017,-0.0569444,,London Borough of Bromley,United Kingdom,cemetery,,,
Beckenham Crematorium and Cemetery,51.4028086,-0.0545109,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJv3ca1w0BdkgRyAIsnz52bQU",Beckenham,United Kingdom,cemetery,"Elmers End Rd, Beckenham BR3 4TD, United Kingdom",,https://www.dignityfunerals.co.uk/crematoria-and-cemeteries/cemeteries/find-a-cemetery/beckenham-crematorium-and-cemetery/?utm_source=google&utm_medium=listings&utm_content=7557&utm_campaign=local_listings
Becks Reformed Church,35.7567953,-80.2252755,Rating: 5/5 (0 reviews) | Place ID: ChIJR5I90c-bU4gRGvZevgIwK7g,Lexington,United States,church,"2845 Becks Church Rd, Lexington, NC 27292",,http://www.beckschurch.com/
Bedelaars Kerkhof,52.0222456,4.8903198,Place ID: ChIJEdWLOOd5xkcR-t69XKxNzuE,Oudewater,Netherlands,cemetery,"Willeskop, Platmanshoef, 3421 GW Oudewater, Netherlands",,
Bedfords Park Walled Garden,51.6093651,0.1951469,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""10 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""10 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJFygOAq682EcROpNV9sstGnY",London,United Kingdom,park,"Romford RM4 1QL, United Kingdom",,
Bee Sweets Dessert Cafe,-37.8025686,145.3082396,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""5 to 10 PM""},{""day"":""Tuesday"",""hours"":""5 to 10 PM""},{""day"":""Wednesday"",""hours"":""5 to 10 PM""},{""day"":""Thursday"",""hours"":""5 to 10 PM""},{""day"":""Friday"",""hours"":""5 to 10 PM""},{""day"":""Saturday"",""hours"":""5 to 10 PM""},{""day"":""Sunday"",""hours"":""5 to 10 PM""}] | Place ID: ChIJ9w4JGgA71moR9dlsVoRcgYI",Melbourne,Australia,cafe,"1a/89 Colchester Rd, Kilsyth VIC 3137, Australia",,
Beech Grove Cemetery,40.188889,-85.405556,,Muncie,United States,cemetery,,,
Beech Grove Cemetery,40.1878087,-85.4020443,"Rating: 4/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 4 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJU6Pjjg89FYgR6PxGsQ_va3I",Muncie,United States,cemetery,"1400 W Kilgore Ave, Muncie, IN 47305",,https://beechgrovecemetery.com/
Beechwood Cemetery,45.4469,-75.6599,,Ottawa,Canada,cemetery,,,
Beechwood Cemetery,35.959,-78.913,,Durham,United States,cemetery,,,
"Beechwood Funeral, Cemetery and Cremation Services",45.4448127,-75.6664581,"Leafy 1800s cemetery with stately monuments, a Gothic mausoleum & winding paths popular for jogging. | Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 4 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJ1T5nAkgFzkwRWBEVmCjOdnM",Vanier,Canada,cemetery,"280 Beechwood Ave., Vanier, ON K1L 7P4, Canada",,https://beechwoodottawa.ca/
Beekman Meeting House and Friends' Cemetery,41.633611,-73.766389,,New York,United States,cemetery,,,
Beer Restaurant Stand Beer Tora,34.7404835,135.4999315,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""5:30 to 11:30 PM""},{""day"":""Tuesday"",""hours"":""5:30 to 11:30 PM""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""5:30 to 11:30 PM""},{""day"":""Saturday"",""hours"":""5:30 to 11:30 PM""},{""day"":""Sunday"",""hours"":""4:30 to 9:30 PM""}] | Place ID: ChIJsyIqF7PlAGAR6NEw2tLTmmI",Osaka,Japan,restaurant,"Japan, 〒532-0002 Osaka, Yodogawa Ward, Higashimikuni, 1 Chome−24−8 SP新大阪外回り店舗 東2",,https://stand-beer-tora.foodre.jp/
Beerivins,41.4076526,2.1739318,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 PM to 1 AM""},{""day"":""Tuesday"",""hours"":""6 PM to 1 AM""},{""day"":""Wednesday"",""hours"":""6 PM to 1 AM""},{""day"":""Thursday"",""hours"":""6 PM to 1 AM""},{""day"":""Friday"",""hours"":""6 PM to 2 AM""},{""day"":""Saturday"",""hours"":""6 PM to 2 AM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJQ1VZxcSipBIRHy0AgpBy-yI",Barcelona,Spain,cafe,"Carrer de Còrsega, 589, 591, Eixample, 08025 Barcelona, Spain",,
Beetham Tower,53.475278,-2.250278,,Manchester,United Kingdom,landmark,,,
Beetham Tower,53.4755556,-2.2502778,"Iconic skyscraper (almost 169m tall) designed by Ian Simpson, with residential space and a hotel. | Rating: 4.3/5 (0 reviews) | Place ID: ChIJDb3_Y-ixe0gRUK7fUdShS9Q",Manchester,United Kingdom,landmark,"301 Deansgate, Manchester M3 4LQ, United Kingdom",,http://www.beethamtower.org/manchester/
Begraafplaats Buitenveldert,52.34027778,4.86138889,,Amsterdam,Netherlands,cemetery,,,
Begraafplaats Daelwijck,52.1289224,5.0938087,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""8 AM to 8 PM""},{""day"":""Saturday"",""hours"":""8 AM to 8 PM""},{""day"":""Sunday"",""hours"":""8 AM to 8 PM""}] | Place ID: ChIJx981xidvxkcR2rdHVVZE4GM",Utrecht,Netherlands,cemetery,"Floridadreef 11, 3565 AM Utrecht, Netherlands",,https://www.utrecht.nl/wonen-en-leven/parken-en-groen/begraafplaatsen/daelwijck/
Begraafplaats Daelwijck,52.12882,5.09651,,Utrecht,Netherlands,cemetery,,,
Begraafplaats Groenesteeg,52.15745,4.50299,,Leiden,Netherlands,cemetery,,,
Begraafplaats Meppelerstraatweg,52.5177133,6.1081839,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}] | Place ID: ChIJ_W8k7D3fx0cR6of-qBSrjAs",Zwolle,Netherlands,cemetery,"Meppelerstraatweg, 8014 RT Zwolle, Netherlands",,https://www.zwolle.nl/
Begraafplaats Oostergaarde,52.349392,5.638411,,Harderwijk,Netherlands,cemetery,,,
Begraafplaats Rijnhof,52.09939,4.89977,,Woerden,Netherlands,cemetery,,,
Begraafplaats Sint Barbara,52.093333,5.143333,,Utrecht,Netherlands,cemetery,,,
Begraafplaats Sint Barbara Amsterdam,52.39055556,4.86361111,,Amsterdam,Netherlands,cemetery,,,
Begraafplaats St. Johannes de Doper,52.6987766,5.2229098,Place ID: ChIJW9x2pk6lyEcRgHSSMYQ8HJY,Grootebroek,Netherlands,cemetery,"1613 LJ Grootebroek, Netherlands",,
